id,tweet,label
4515,Debemos de recordar a uno de los libros que de seguro le ha marcado la vida más de uno HASHTAG https://t.co/URPyVBPcQa,others 
4516,"¡AJÁ, CUÉNTAME MÁS! Iris Varela asegura que otros países piden ayuda al régimen para “mejorar” sus servicios penitenciarios HASHTAG HASHTAG  https://t.co/P3Klq9JrPh",others 
4517,Ahora puedo dormir en paz 🐺 HASHTAG HASHTAG https://t.co/r6wOHRhPXp,others 
4518,Más se perdió con Setién... HASHTAG,others 
4519,¡TU FELICIDAD ES LA NUESTRA CAPITÁN! HASHTAG HASHTAG HASHTAG 🔴🔵 https://t.co/YiB24zrBtV,joy 
4520,"Pues no he podido votar USER, parece que me dieron de baja en el censo pero nunca me avisaron. Las multas, eso sí, me llegan todas. HASHTAG",others 
4521,"Cómo sufro al no poder mandar memes del capítulo de USER por los grupos de Whatsapps con mis amigos, porque no lo han visto todos...😩 HASHTAG HASHTAG",sadness 
4522,"HASHTAG 🌐 | Conoce la historia de HASHTAG, la chica de 16 años que se enfrentó al HASHTAG de HASHTAG en su lucha contra el HASHTAG. https://t.co/DDIZUuOTJd https://t.co/y3kEw57Qu8",others 
4523,Que pasa en este país que sube Bildu??? Estáis locos  HASHTAG,others 
4524,"Un día lamentable. Se perdieron  años de historia, de cultura, de arquitectura... Me siento devastada al ver las imágenes del incendio de la catedral de  HASHTAG en HASHTAG https://t.co/5RRYIsTX83",sadness 
4525,HASHTAG más adolescentes como ella. Te lo pedimos señor🙏,others 
4526,"¿A que hora salen los mamadores a decir que el Liverpool fue ""mucho mejor"" que el Barca por que tuvo ""mayor volumen de juego""? HASHTAG",others 
4527,"La derecha Española sufriendo por primera vez lo que a la Izquierda siempre le sucedió. Votos divididos y sistema electoral actual perjudicándoles.  Nunca lo quisieron cambiar, estaban muy cómodos viéndolo desde la distancia Que se jodan!  HASHTAG",others 
4528,"Messi no para de sorprender. Es tan impresiomante que genera adoración en el director técnico rival. Gol de otro mundo, como de costumbre. HASHTAG HASHTAG HASHTAG",joy 
4529,La sonrisa infantil de Lionel Messi. Ha sido un año de ver constantemente al argentino en una faceta más natural.  En HASHTAG cierra así. https://t.co/M6B23SRohd,joy 
4530,Lo gracioso es que me he levantado una hora tarde. Gracias USER USER por la opción de darle marcha atrás. Sin palabras.  Quien haya visto el episodio... HASHTAG HASHTAG HASHTAG https://t.co/T6dOhkLATb,joy 
4531,"HASHTAG HASHTAG La HASHTAG desesperada , aplica mecanismo de HASHTAG para HASHTAG, ya bastante desgastada y sin resultados. Un juego muy irresponsable el de la HASHTAG https://t.co/JwQ1Qh6UlW",anger 
4532,100 años de soledad es mi libro por siempre HASHTAG,others 
4533,MESSI ESTAS EN LA MIERDA DE LOCO!!!!! HASHTAG HASHTAG,anger 
4534,"Vosotros sí que sabéis alegrarme la mañana, joder USER 😂😂😂 HASHTAG https://t.co/G3JDQfMlza",joy 
4535,"Cuando acabe la temporada 8 de HASHTAG voy a ver la serie entera (no de golpe, jajajaja). ¿Alguien más piensa hacerlo? https://t.co/Ijap39n1Ck",joy 
4536,"Mucho cinismo Pdte USER,  la violencia  brutal contra inocentes la ejerce su  aliado Maduro!!  HASHTAG HASHTAG porquehttps://twitter.com/AmnistiaOnline/status/1123309786320257025 https://t.co/cTxaOoseJA",anger 
4537,Feliz HASHTAG  Uds leen en digital?  Si? Porque? No? Porque? https://t.co/h46BUFhpEH,others 
4538,"Ya que ha ganado el PSOE, lo único que pido, a pesar de que me joda, es que Cs pacte con ellos. No quiero a un hipócrita ni a gente que atenta contra la unidad en mi gobierno HASHTAG",anger 
4539,"Quien es este? Que opina de un conflicto que no conoce, seudointelectual que apoya teorías anacrónicas de hace mas de un siglo solo para hacerse interesante  No hable de HASHTAG si no ha estado 16 meses sin recibir agua o recolección de basura   Y de electricidad ni hablemos https://t.co/vl6rbYYmF9",anger 
4540,Es más que evidente que USER operó a nivel internacional para que hoy hicieran el golpe en HASHTAG.   Para tapar nuestro enorme HASHTAG con los medios adictos.  USER USER USER   HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,anger 
4541,😭😭😭😭 y mi niño preguntando donde están recaudando el dinero para la reconstrucción de HASHTAG.  USER  Hay mucha pena e impotencia. https://t.co/aM1llDbH4H,sadness 
4542,Hoy que es el HASHTAG ¿Cuál me recomiendan?,others 
4543,HASHTAG amenaza a HASHTAG con recrudecer bloqueo por apoyo a HASHTAG https://t.co/J4jMIxksZr,others 
4544,HASHTAG patrocinadas por el voto del “miedo a...”,others 
4545,Oremos por HASHTAG. Parece que están ya por fin en su recta final.  HASHTAG HASHTAG,others 
4546,yo living viendo que la derecha está perdiendo HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/RQqd0BHTxe,joy 
4547,A mí que me daba miedo el capítulo de HASHTAG de esta noche y lo que me está asustando realmente es el resultado de las HASHTAG HASHTAG,fear 
4548,"¡#AryaStark REINA DE LOS PUTOS SIETE REINOS! Cualquier otra cosa sería la mayor injusticia de la historia de la televisión. HASHTAG, HASHTAG, HASHTAG, HASHTAG, HASHTAG",anger 
4549,USER Mis respetos para vos Fernando y un abrazo a este chico. Todo saldrá bien. Somos muchos los que queremos HASHTAG,joy 
4550,"No encuentro mis fotos en HASHTAG si pongo una de la basílica de Guadalupe, cuenta?",others 
4551,"Hoy HASHTAG, me preguntaron de bote pronto cuáles libros leería si tuviera un tiempecito. Aquí van algunas sugerencias de los que se encuentran entre mis favoritos. Saludos. https://t.co/a26r6N8zAD",others 
4552,HASHTAG Con el HASHTAG no aprendimos nada. A ver que pasa con el HASHTAG y la lección que recibimos con mensaje de esta niña. Cada vez más y más jóvenes luchando por el HASHTAG que ya les pertenece https://t.co/LxHaTtNhjE,others 
4553,"Arya siempre ha sido de mis personajes favoritos por como evoluciona en la serie, pero lo este capitulo no me lo esperaba 😍😍😍#JuegodeTronos",surprise 
4554,Gol de Lucho Suarez !! 1-0 gana Barcelona HASHTAG,joy 
4555,HASHTAG | Los resultados del PSOE en HASHTAG es el mejor dato de los grandes municipios de Madrid https://t.co/KXcTcEXqRy,others 
4556,Ya listo para seguir festejando el HASHTAG 😎  USER / USER https://t.co/TWDq9Ex6gz,joy 
4557,Bueno ya puedo volver tranquilo a casa HASHTAG,others 
4558,"HASHTAG: ""Evitar el HASHTAG requerirá “pensamiento catedral”. Debemos sentar las bases aunque no sepamos exactamente cómo construir el techo"". https://t.co/QCrgwbSYoe",others 
4559,USER Que mal eres chavista? ! Por pensar así no vas a salir de pobre ajajaj.   HASHTAG HASHTAG,others 
4560,"Hace poco descubrí una editorial independiente que me tiene fascinado: USER. He devorado HASHTAG, HASHTAG y HASHTAG. Historias arriesgadas y una edición impecable. Hoy, mi HASHTAG📚 va para ellos https://t.co/OmqVTdE7Vj",others 
4561,"Puedo decir que Luís Suárez me da mucho asco?????, pero mucho. HASHTAG",disgust 
4562,USER DE AQUI SALE EL CAMPEON DE LA HASHTAG  HASHTAG HASHTAG,joy 
4563,La defensa de USER a USER en USER tras su abucheo en un mitin de USER HASHTAG https://t.co/l6PhVI8Ftq,others 
4564,USER Para mi siempre será un placer enorme escuchar a Don USER Mil gracias por buscar la manera de mantenernos informados y no dejarse amedrentar por los que quieren tenerlo en silencio...  Dios lo bendiga HASHTAG  HASHTAG 🇻🇪,joy 
4565,📻 Se juega el segundo tiempo:     USER 1-0 USER   Semifinal ida HASHTAG  En vivo: https://t.co/5s3YrmKMKU https://t.co/9rpgmHAXTQ,others 
4566,HASHTAG canta pregando per l'ambiente con HASHTAG: come HASHTAG HASHTAG HASHTAG https://t.co/4k4sYRYC4j https://t.co/DFRYp7bjO8,others 
4567,BUSCAS UN ABDOMEN PLANO???? DIETY te hará seguir la dieta al pie de la letra ADEMAS  te dará energía para hacer tu rutina de ejercicio    HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/Ab2ZqNlEkb,others 
4568,"HASHTAG La producción del capítulo increíble, grandes efectos visuales, buen ritmo pero no me gustó el guión. Cualquier historia más ¿Dónde quedó la serie que destruía a sus personajes principales y el corazón de la gente? HASHTAG Demasiado FAN SERVICE https://t.co/yqQf1jteTT",others 
4569,La lectura lo es todo y hoy lo celebramos.  ¡Feliz día del libro!   HASHTAG HASHTAG https://t.co/7BmVedubU1,joy 
4570,"""'Las sanciones EEUU apuntan deliberadamente a destruir la economía de HASHTAG y, por lo tanto, llevar al cambio de régimen. Es una política infructuosa, cruel y fallida que causa graves daños al pueblo venezolano (…)', reveló el estudio...por el CEPR"" https://t.co/ad4KdWVPlg",anger 
4571,La historia de amor de George Harrison y su esposa mexicana que lo salvó del mundo de las drogas y de un atentado https://t.co/XaKCwbgG9k HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/4UzWOtDhtY,joy 
4572,Y ahora quién se duerme??? Puto subidón HASHTAG,joy 
4573,"Contra el HASHTAG gran iniciativa la de HASHTAG  ""Quiero que actúen como si su casa estuviera incendiándose. Porque así es"" 👩‍🚒🔥🌍 https://t.co/VARJOs4Ypc",others 
4574,Messi es un fenómeno le llega el balón y le caen 4 a marcarlo no pueden con el no hay nadie mejor que el HASHTAG  HASHTAG,joy 
4575,"Oigan, ¡qué bonito es el fut! 🤓  HASHTAG",joy 
4576,"Que la rivalidad personal esté por encima de la estabilidad del país o de los programas electorales para formar gobierno, ¿es algo muy español o ocurre en todo el mundo?  HASHTAG https://t.co/ikDG0ndouJ",others 
4577,.VENEZUELA Live  USER Jornada de tensión y enfrentamientos en HASHTAG HASHTAG HASHTAG… https://t.co/yFLctJYQ6U,fear 
4578,"Hace tiempo trabajé con un venezolano, muy bueno en sistemas. Cada que le preguntábamos de la situacion en su país se ponía un poco triste y nos contaba lo difícil que era vivir allá. HASHTAG  Que chingue a su madre Maduro y el América.",sadness 
4579,Esa maldita maña del fútbol de no recompensar al que juega mejor. HASHTAG HASHTAG HASHTAG,anger 
4580,"Lo de Lionel Messi no solo es un gol, ES ARTE. HASHTAG HASHTAG HASHTAG 💪🏻💙❤️ https://t.co/AJ9Ab1VEBb",joy 
4581,"Un forma de tramitar la angustia, una pérdida e incluso -porqué no- un duelo. HASHTAG https://t.co/PgVzX0L4d1",sadness 
4582,"Cuenta se dan de quién es el que manda en HASHTAG, HASHTAG https://t.co/VpQlX8UNQL",others 
4583,"Y sí, lo conseguimos y no puedo estar más feliz 👏🏼❤️#ElecccionesGenerales28A",joy 
4584,"Quin gran resum: ""Ustedes no son lo suficientemente maduros como para contar las cosas como son. Incluso esa carga la dejan para sus hijos"". HASHTAG HASHTAG https://t.co/yQIAnpERsE",others 
4585,Final - HASHTAG HASHTAG (🇪🇸):  Athletic Club 1-1 Alavés*  HASHTAG no fue citado por lesión  HASHTAG HASHTAG,others 
4586,"La catedral de HASHTAG de HASHTAG, una joya arquitectónica de más de ocho siglos de historia, fue devorada por un terrible HASHTAG en la tarde de ayer.  HASHTAG https://t.co/1zD1sXPdYd",sadness 
4587,Acabo de escuchar que el USER ha defendido la ley contra la violencia de genero? HASHTAG wtf? https://t.co/atKoNXTxeb,surprise 
4588,"Me da risa la gente que publica HASHTAG  con un mensaje alentador y su selfie sonriendo o haciendo cualquier cosa, si van a solidarizarse háganlo bien o al menos que no se note que lo hacen por likes ...",anger 
4589,HASHTAG | El USER quiere distanciarse del descenso ante el USER en Butarque en USER HASHTAG  Horarios ► https://t.co/w4NqgobZZ0 https://t.co/VfLFWBbg4y,others 
4590,La noche es oscura y alberga horrores (ojalá haberlos podido ver) HASHTAG https://t.co/aZrg3vcvo1,others 
4591,"Y una vez mas, todo queda en el aire...😞 ni los sacan, ni se van! HASHTAG",anger 
4592,Esto SI es historia de España. GRACIAS ! 🤞🏻❤️ HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/e1R68klAZl,joy 
4593,Faltan tan solo 13 minutos para disfrutar del Barcelona - Liverpool. 👏🏻👏🏻👏🏻 HASHTAG,others 
4594,Sigo muy triste con esta tragedia la iglesia catolica en desgracia HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/mmggClImkr,sadness 
4595,"Las derechas españolas al nuevo intento de golpe de Estado fascista en HASHTAG HASHTAG lo llaman ""alzamiento militar"", como llamaron al que dieron en HASHTAG en el 36.  HASHTAG",others 
4596,"USER USER Se parece a un personaje de HASHTAG pero no quiero hacer spoiler... Eso si, ha superado a la ficción!",joy 
4597,HASHTAG   ¡Final!  El Barça conquista su Liga número 26 tras vencer al Levante con un gol de Messi. https://t.co/4Pk6J1zi2Q,others 
4598,"¡Lo hermoso que es ver jugar a Messi, señores. Hace creer que todo es fácil!  HASHTAG HASHTAG",joy 
4599,Aquí tenéis nuestra crítica y análisis del tercer episodio de la octava temporada de Juego de Tronos:  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  https://t.co/FdLObHBKz9,others 
4600,Que triste ver qué se incendió la única iglesia a la que entraría voluntariamente. HASHTAG,sadness 
4601,"¿Por qué la adolescente y activista contra el cambio climático HASHTAG ha nacido en Suecia, mientras en España se dan tantos y tan acreditados HASHTAG ? Pregunta para el etnólogo.",others 
4602,Teniendo en cuenta los acontecimientos que se desarrollan en Venezuela queremos comentar un poco de la migración que se ha presentado y que ha generado una relación cultural entre venezolanos y colombianos. HASHTAG  Información: https://t.co/2mgWql1e2g,others 
4603,Lo que se perdió Salah!!!! HASHTAG,others 
4604,"Mi fondo de pantalla desde hace semanas. Ahora más que nunca, HASHTAG. https://t.co/cd5L0LACpW",others 
4605,HASHTAG 🏆 | HASHTAG ⚽   👋  Ter Stegen evitó el empate  https://t.co/IwlF0mL88u https://t.co/kw9EPSOHiB,joy 
4606,HASHTAG Inventando palabras y creando historias... qué bien nos lo hemos pasado. Gracias a USER y USER HASHTAG https://t.co/CdBcfn5Ilg,joy 
4607,"Triste, muy triste lo de HASHTAG.  Cómo pudo pasar? Hora de poner atención en lo que hacemos va? Quizá un error por eso, que por pequeño que parezca un descuido, un “ahí se va” puede derivar en algo catastrófico.",sadness 
4608,"📚 Para celebrar el HASHTAG, recomendamos una lista de 10 obras que dan un pantallazo del peronismo desde distintas aristas: la historia, la política, y la literatura: https://t.co/c09naxBePM https://t.co/vdwhTQNHHp",others 
4609,HASHTAG candidata al HASHTAG per la Pace HASHTAG HASHTAG HASHTAG https://t.co/QtD7ilhrTx,others 
4610,Geniales libros para ser más creativos | iBooks  HASHTAG HASHTAG  https://t.co/gDCU1H6jth,others 
4611,¡Finalmente demostró tener los huevos puestos! HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/4AWkEZKoeC,surprise 
4612,"[#Cultura / HASHTAG] La publicación Ser HASHTAG en HASHTAG, elaborada por la HASHTAG reúne 150 imágenes que intentan reflejar los retos que enfrentan las mujeres en este continente. 👇👇👇 https://t.co/Z5Ae0q4c9y",others 
4613,"Leed, leed, malditos... y seréis dioses. HASHTAG",others 
4614,"Mi profesora acaba de soltar un spoiler de juego de tronos mientras explicaba, me meo 😂 HASHTAG",joy 
4615,GOOOOOOOOOOOL de HASHTAG !!!!! Sufrir sufrir sufrir.... y llega Messi y nos da la vida HASHTAG HASHTAG HASHTAG,joy 
4616,"Mientras algunos exponen sus vidas en las calles, otros se asilan en embajadas.Qué desastre. Un fracaso Guaidó HASHTAG USER HASHTAG",disgust 
4617,"Leer es un placer, si lo aprendes desde pequeño es difícil que se te olvide. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/qDfT5zVVeu",joy 
4618,"Triste noticia la del incendio de HASHTAG, no sólo por lo que representa como referente religioso, sino como recinto historico y cultural.",sadness 
4619,Gracias a Dios y a la vida por dejarnos presenciar de este ser de otro universo. Gracias a la vida por Messi. QUE GOLAZO HASHTAG,joy 
4620,Resumen de HASHTAG https://t.co/3MttCn8pAS,others 
4621,⏱ 16 ⚽ ¡Gran duelo por las semifinales de la HASHTAG! 🏆 ¿#Barcelona o HASHTAG? ¿Quién ganará el primer duelo? ➡ https://t.co/0jxaC982yg   ¡Pedí tu jugada por nuestro HASHTAG!  💻 https://t.co/bbpmZNWgT3 https://t.co/MaHpwMUYG6,others 
4622,No puedo dejar de decirlo: la hostia que se está dando el HASHTAG es de proporciones bíblicas. A ver si queda algo de vergüenza ahí -que lo dudo- y dimite toda la ejecutiva. HASHTAG HASHTAG,anger 
4623,Que bueno que ganó el HASHTAG para ver si el HASHTAG es HASHTAG hoy en el HASHTAG  HASHTAG https://t.co/pI4Ky5j8Pa,others 
4624,Os dejamos el adelanto del próximo episodio de HASHTAG  HASHTAG HASHTAG https://t.co/NvC4T9vziw,others 
4625,HASHTAG | Final en el Metropolitano. HASHTAG 1 - HASHTAG 0 https://t.co/YofKxzJXoY HASHTAG,others 
4626,"EN EL HASHTAG, CUÁL ES TU LIBRO, AUTOR Y GÉNERO FAVORITO???",others 
4627,"Definitivamente HASHTAG es de otro planeta HASHTAG HASHTAG que tiro libre, como los dioses",others 
4628,Pompeo dice que Maduro estaba listo para dejar HASHTAG y HASHTAG🇷🇺 lo impidió... https://t.co/mluofORLvU https://t.co/6sXlW70Pxk,others 
4629,"Goles que no haces, goles que te hacen. HASHTAG HASHTAG https://t.co/jZwKo29CaL",others 
4630,Pues... se ha quedado buena noche HASHTAG,others 
4631,"""Preséntate a las primarias del PP que tú seguro que arrasas luego en las elecciones generales ÑIÑIÑIÑIÑI"" HASHTAG https://t.co/3IkIOsavGG",others 
4632,"Hoy HASHTAG, saqué a pasear uno de mis favoritos! Mi hermosa tercera edición de 1986 😊 https://t.co/up2KIF4yy3",joy 
4633,❤️ ¿Fan de HASHTAG? 🤔 ❤️ ¿Fan de HASHTAG? 🤔 ¡No hay más que hablar! La fusión perfecta. 😛 HASHTAG 3GastroSev https://t.co/bfoY64q5NK,joy 
4634,Tiemblan los que no saben de amor. ❤ HASHTAG  HASHTAG https://t.co/6JxyoLa23N,others 
4635,Qué bestias😠😠😠 Que horror!!! Atacar con vehiculos a gente que su única arma es ser libre recuperar su dignidad vivir en paz en un país democrático .  HASHTAG https://t.co/dSnBvK766M,anger 
4636,Yo sacó fotocopias en la pega para mi hijo todo perseguido...y USER los mete en las reuniones mundiales sin asco? Que queda para los menos? HASHTAG,anger 
4637,"Lamentable lo acontecido en Paris hoy. HASHTAG es un símbolo de la Cristiandad, el daño que está sufriendo es un golpe directo a la sociedad cristiana. Esperamos a ver cómo ha sido causando el incendio que impactó en la Catedral y que se haga lo posible por reconstruirla.",sadness 
4638,Klopp es lo mejor que le haya podido suceder al Liverpool. Se tenía que decir... HASHTAG,others 
4639,USER Gracias HASHTAG por demostrarle al mundo que no todo está perdido.,joy 
4640,¿Donde está HASHTAG? Los tristes acontecimientos que se están desarrollando en HASHTAG deben suponer el fin definitivo del dictador y la liberación del pueblo venezolano. El comunismo no es la solución. Evitemos derramamiento de sangre.,sadness 
4641,"Hay esperanza, hay futuro? Dentro de la HASHTAG no HASHTAG sí es el futuro .@sanchezcastejon .@Irene_Montero_  .@agarzon  .@Equo analicen este vídeo antes del HASHTAG  Al resto de candidatos ni me molesto en mencionarlos HASHTAG https://t.co/pq5G2GvQ6c",others 
4642,¿Cuánta mierda pueden tener en la cabeza los que apoyan la dictadura de Maduro? ¿No se dan cuenta de su ignorancia y completa falta de empatía? Que vergüenza... HASHTAG,anger 
4643,Así amanece la primera plana de El País HASHTAG HASHTAG https://t.co/9TDjpFVD8q,others 
4644,Imagina no pensar que Messi es el mejor jugador de la historia. HASHTAG,others 
4645,Que aventuran para mañana HASHTAG HASHTAG HASHTAG  Voy por el Liverpool !!,others 
4646,Vladimir Padrino USER Rindete que estas Rodeado. Llévate a tus Cubanos. HASHTAG Será Libre. Cárcel y Paredón a los Traidores que Vendieron la Patria... https://t.co/Oluor2N0aJ,others 
4647,El mejor gol de la HASHTAG HASHTAG,others 
4648,Y la gente que decía que sanchez era un presidente ocupa??pues va a ser que no...  Ahora a pactar con podemos!!!! Y a progresar e ir para arriba!! Está España si me gusta!! HASHTAG,joy 
4649,No habría mejor regalo de cumpleaños que una entrada para el USER - USER del miércoles. ¿Alguien me ayuda? USER? USER? HASHTAG 🙏,joy 
4650,"A ver a los Señores de USER hagan el favor de ponernos el episodio de HASHTAG de una puñetera vez, que no me puedo ir a la cama con este regustillo amargo. Ahora que según va la noche la batalla la ganan los Vigilantes blancos fijo 🤔😓. HASHTAG HASHTAG",anger 
4651,"Orgullosa de ver cómo mi ciudad se ha vestido de rojo enserio , había tanto miedo porque gobernara la derecha pero tanto y aunque no haya terminado yo ya veo al país de rojo 🌹♥️ HASHTAG   HASHTAG HASHTAG",joy 
4652,Triste ver las terribles imágenes que llegan de HASHTAG. Un régimen que insiste en atropellar sistemáticamente los derechos de sus ciudadanos.,sadness 
4653,Infierno controlado en HASHTAG; construiremos entre todos dice USER. https://t.co/SgbQF1jnGg https://t.co/P5gv7BDZC6,others 
4654,Mañana madrugo un poquito. Y ahora quién es el guapo que duerme??  Lo habéis vuelto a hacer!! HASHTAG HASHTAG HASHTAG HASHTAG,others 
4655,USER Bonito HASHTAG 🌹 HASHTAG 😋 Besukys a tutiplén y sonrisas 🌈 🤗💕🐾🌙 https://t.co/VWC0SAQlWl,joy 
4656,40' 5 minutos para el descanso (LEG🔵⚪0-CEL💙💙0) HASHTAG🔵⚪💙💙#LaLiga,others 
4657,"""Les pasaron la tanqueta por encima, lo reventaron por dentro"": Desgarrador testimonio de un manifestante desde Altamira  . . HASHTAG USER HASHTAG  HASHTAG HASHTAG… https://t.co/36B5aPMVGh",others 
4658,"Después de HASHTAG, el día electoral y HASHTAG de HASHTAG siento que me falta algo: más de medio corazón. https://t.co/RgerUuPwRl",sadness 
4659,"No se requiere un análisis demasiado sesudo para saber de qué va lo de HASHTAG  Dime quién te apoya y te diré quién eres.  Viendo los ""apoyos"" es casi una obligación apoyar lo contrario.  Aquí el apoyo de USER, USER y USER (Hilo)👇 https://t.co/bvNtIatIvP",anger 
4660,"USER activista sueca, defensora del HASHTAG y activista en contra del HASHTAG, propone una HASHTAG. HASHTAG https://t.co/Ly99n0GxU8",others 
4661,"Este HASHTAG quiero dar mi top ten de recomendaciones literarias que uno puede leer en cualquier momento de su vida y son sobresalientes (en mi opinión) en su contenido, originalidad, desarrolló, enseñanza y ejecución con una muy ligera opinión.",others 
4662,"HASHTAG - 08/Mar/19 En nuestra edición de hoy, conmemoramos a las mujeres y presentamos los mejores lugares donde pueden trabajar en Ecuador. HASHTAG HASHTAG HASHTAG HASHTAG   Mira todo el contenido aquí ⬇⬇  https://t.co/9Zh80oeRhW https://t.co/IxSLSpuJUo",joy 
4663,"Hoy hay crítica de HASHTAG y mañana análisis de HASHTAG HASHTAG Porque menudo fin de semana, eh. https://t.co/y7ZJeYWBN8",others 
4664,https://t.co/1WmD1G15gl Si les interesa informarse de HASHTAG,others 
4665,Greta Thunberg en el escenario HASHTAG https://t.co/5ftfpND3sz,others 
4666,Huele a pacto PSOE Y Ciudadanos. Y huele muy muy mal. HASHTAG HASHTAG HASHTAG,disgust 
4667,Esto si que es la auténtica Marca España. Gente de todas las edades que apuestan por el futuro y no por la vuelta al pasado. HASHTAG,joy 
4668,"Hoy vemos con tristeza el grave daño sufrido en la Catedral de HASHTAG, HASHTAG de la humanidad declarado por la Unesco.  Construida entre 1163 y 1245 en la Île de la Cité, es una… https://t.co/SupZO7jSUT",sadness 
4669,"JODER!!!!! ERES EL PUTO REY DEL FÚTBOL!!! GOOOOL DE BARCELONA, GOL DEL MEJOR JUGADOR DEL MUNDO!!!! HASHTAG HASHTAG",joy 
4670,Seguimos consternados tras las imágenes de HASHTAG 😢 Desde París USER nos cuenta cómo los bomberos han conseguido controlar el incendio y el inicio de la investigación para determinar las causas https://t.co/frNe0SiKFh,sadness 
4671,"AHORA | Aquí el Comunicado del Grupo de Lima sobre la situación en HASHTAG. ""Conminan a Maduro a cesar la usurpación"", se declaran en sesión permanente, y deciden reunirse de manera presencial el próximo viernes 3 de mayo, en la ciudad de Lima, Perú. https://t.co/lxx1Xjbp65",others 
4672,MAGISTRAL. No he escuchado música que pueda explicar tan bien sin palabras lo que sucede en una escena. Pelos de punta. HASHTAG,joy 
4673,"Bueno, la estructura de HASHTAG está a salvo. Hubieron muchos daños, pero se va a poder reconstruir en el mediano/largo plazo. Esa es la mejor noticia que podíamos tener al respecto, tampoco hay que dejar que el fatalismo nos consuma.",joy 
4674,Extrañando mi rinconcito lleno de libros de diseño (y otras menudencias). HASHTAG https://t.co/FDoXCpgTXw,sadness 
4675,¿Quién creéis que va a ganar las elecciones? HASHTAG,others 
4676,Lamento el devastador incendio en la Catedral de HASHTAG. Mi solidaridad con todo el pueblo francés  🇫🇷 y con la Alcaldesa de Paris USER.  Mucha tristeza por la gran pérdida. https://t.co/o9sq1xIS4c,sadness 
4677,📰 Ya podes leer el Periódico Amagi de Abril  👈 🌎 - https://t.co/rqidRcVnsJ Ya podes leer el Periódico Amagi de Abril HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,others 
4678,"Ni se preocupan por su basílica y ya están mamando con HASHTAG, se pasan de mamones.  HASHTAG",anger 
4679,"HASHTAG Una cruz quedó intacta en HASHTAG, luego que el techo colapsó por las llamas del incendio que se registró ayer en HASHTAG HASHTAG.  Foto: Internet https://t.co/Ifac7qbTIb",sadness 
4680,HASHTAG ¡Campeones 🏆!  Con solitario gol de HASHTAG el USER vence al USER para junto a su gente cantar el alirón y coronarse reyes de 🇪🇸 https://t.co/n5UlwfxA9b,joy 
4681,HASHTAG equipazo le falta solo definir HASHTAG HASHTAG,others 
4682,Un Messi de otra galaxia deja al Barça con pie y medio en la final de la HASHTAG (3-0) https://t.co/QybDVQ1B7e,others 
4683,"HASHTAG va más allá del culto católico, es un símbolo de belleza y de historia de Europa. Al perderse, perdemos todos!",sadness 
4684,"Después de ver un debate donde solo se menciona el HASHTAG dos veces en un momento histórico en el que nos enfrentamos al inminente colapso de la civilización debido a la inacción de los gobiernos, hay que organizar una HASHTAG como dice HASHTAG. https://t.co/vqazqqCx5L",others 
4685,La HASHTAG se reune de urgencia para analizar situación de HASHTAG vía EFE,others 
4686,"HASHTAG HASHTAG  ""Nuestra civilización está siendo sacrificada para que un número muy reducido de personas pueda continuar ganando enormes cantidades de dinero. Es el sufrimiento de muchas... https://t.co/qXzA29X93F",others 
4687,Leer para olvidar que no hay electricidad: mi gran apoyo...#DíaDelLibro,sadness 
4688,"HASHTAG La lectura nos permite conocer el pasado, comprender el presente y proyectar el futuro. Alimenta la imaginación y potencia la curiosidad, nos impulsa a perseguir nuestros sueños. Un refugio que invita a sumergirnos en mundos infinitos, cuando este nos agobia.",others 
4689,HASHTAG LOS DUEÑOS DE LA LIGA 🇪🇸.  Barcelona logra su octavo Título de Liga en las últimas 11 temporadas. 🔵🔴🔵  🏆 2009 🏆 2010 🏆 2011 🏆 2013 🏆 2015 🏆 2016 🏆 2018 🏆 2019  HASHTAG https://t.co/oBQcmyKASC,others 
4690,El suicidio o sacrificio de la mujer roja aún no me queda claro 🤔 HASHTAG HASHTAG https://t.co/0kSEIUlAJH,surprise 
4691,"USER USER Siempre estará el típico listillo que lo comparará con los libros. A quien no les guste que no lo vea ,y  sobre todo,que dejen de joder con sus comentarios típicos y de mal gusto, a los que realmente disfrutamos de esta maravillosa serie.#GameOfTrones HASHTAG HASHTAG",anger 
4692,Interesante dato que coloca la somosinvictos claramente HASHTAG puede superar ese registro HASHTAG la diferencia sería en que HASHTAG la ha hecho en 4 clubes y HASHTAG… https://t.co/mFG1VkrZeT,others 
